23.38,18.79
99.25,144.44
118.93,710.56
366.59,70.11
240.17,174.91
319.67,954.25
998.34,207.8
960.0,51.16
82.76,743.43
495.57,927.92
847.55,957.45
16.44,860.84
691.16,433.75
744.1,434.23
745.36,847.43
59.58,965.28
469.81,664.83
385.61,969.03
533.99,919.95
158.74,563.88
475.97,851.13
243.05,522.37
691.69,143.14
733.33,719.89
188.04,150.42
748.73,277.68
321.86,544.63
951.12,121.82
687.71,294.88
873.6,575.53
833.19,852.11
602.17,547.65
402.69,289.43
896.26,515.42
254.89,602.84
90.02,380.84
913.02,13.1
135.37,899.1
13.85,566.89
524.16,575.66
606.94,799.93
682.32,451.16
814.01,608.18
723.87,824.41
50.54,456.69
410.46,886.75
564.63,717.95
456.43,963.99
731.1,203.22
230.03,524.48
557.05,650.92
329.96,679.04
839.93,113.51
763.46,337.09
389.89,107.23
859.39,606.41
440.7,634.57
176.59,486.71
556.44,879.64
665.51,535.19
426.97,733.0
973.39,842.11
892.36,293.81
861.59,987.13
630.31,499.63
683.48,963.17
183.43,494.77
821.05,420.16
139.7,251.13
413.92,56.08
447.26,909.43
6.84,727.41
224.49,931.45
133.35,493.08
877.94,833.45
556.57,576.75
296.68,602.53
669.49,422.54
496.24,891.24
106.31,838.62
485.1,777.18
267.09,350.61
475.14,270.83
821.33,389.41
852.09,737.03
902.0,832.17
597.04,417.9
226.3,341.5
964.66,926.09
877.61,61.76
410.86,136.66
412.53,21.75
129.7,465.98
209.05,831.43
157.6,413.71
992.69,117.61
305.93,272.24
888.19,433.67
506.06,67.15
15.85,308.03
162.22,437.14
216.16,62.36
840.56,611.75
611.05,707.74
337.67,390.28
591.51,356.17
207.11,119.29
959.4,642.89
406.27,453.72
706.83,129.06
676.72,765.41
519.58,798.27
586.45,567.47
543.99,401.14
438.05,723.69
820.98,393.67
131.0,289.21
591.4,255.79
248.52,478.19
62.08,960.82
751.82,730.56
906.53,293.59
661.56,713.58
913.04,13.03
224.45,787.54
944.78,988.04
954.9,393.91
712.82,89.66
424.35,949.79
399.65,136.94
139.26,994.13
646.97,733.7
101.9,720.44
125.37,177.71
323.18,749.3
262.39,550.61
517.01,492.61
30.44,118.82
365.1,393.65
381.7,172.1
814.9,872.56
245.19,158.2
79.61,915.74
281.19,575.48
490.77,376.99
787.6,849.42
840.19,928.5
293.25,319.43
389.93,993.73
391.13,750.26
238.6,95.99
104.91,409.39
196.49,123.89
854.39,144.0
809.84,979.79
185.45,424.08
795.66,775.73
137.57,912.25
557.07,226.14
287.57,244.27
753.12,31.84
265.45,565.18
253.41,774.71
457.2,479.39
215.97,341.21
194.13,614.06
476.43,576.52
868.69,203.17
716.16,169.68
495.54,600.31
864.96,672.9
346.59,579.66
992.41,860.31
462.9,544.09
232.89,92.06
640.07,449.98
939.65,418.38
902.67,355.36
301.75,466.46
478.15,356.34
299.32,828.91
57.3,237.03
918.38,935.98
418.6,448.71
870.01,505.98
217.34,857.36
237.98,140.69
75.03,469.47
570.4,962.99
280.05,223.56
275.04,81.41
103.65,246.31
439.89,700.0
605.41,811.35
690.43,517.34
278.81,699.59
322.4,986.14
918.67,985.2
377.45,246.38
25.87,33.58
67.24,821.28
840.08,698.83
956.6,58.01
952.1,425.13
282.21,841.36
105.0,542.08
633.46,23.27
659.28,993.12
479.51,947.28
756.99,868.48
71.29,23.12
924.21,168.71
194.7,914.34
598.8,16.94
685.4,505.81
949.5,804.82
577.01,670.2
59.36,800.92
373.59,894.82
135.01,12.12
485.66,110.96
609.35,156.93
856.43,136.92
537.67,381.42
375.95,623.18
325.0,640.44
883.0,120.27
664.64,338.11
444.06,470.41
755.19,303.91
937.69,221.0
980.29,100.95
334.16,780.62
619.55,497.41
995.25,237.27
894.98,1.25
78.33,936.35
792.03,989.51
758.13,628.06
415.07,303.38
75.29,120.93
995.74,73.15
463.41,422.02
100.36,899.89
341.8,312.05
111.54,86.61
913.49,911.72
621.4,609.02
867.65,750.34
865.16,314.48
925.06,600.49
986.93,774.52
400.78,345.51
505.34,992.74
448.5,718.27
284.14,898.23
221.98,319.99
844.76,961.74
591.64,897.81
209.01,834.94
187.7,639.83
463.93,499.81
899.31,899.67
313.64,936.5
421.07,352.8
185.2,484.73
30.02,242.84
876.49,776.9
404.92,97.38
520.18,37.55
782.98,174.95
61.09,365.12
197.23,468.09
252.03,764.09
366.43,764.3
161.93,462.34
622.63,673.56
392.28,564.9
517.49,831.82
450.07,21.99
187.18,957.84
868.36,660.51
253.98,669.39
355.68,401.8
67.64,206.11
496.16,806.42
73.78,465.41
485.13,962.41
354.94,408.23
506.25,3.67
824.04,874.1
593.66,690.46
357.45,451.91
987.79,826.76
665.46,435.45
807.22,839.42
610.61,650.42
280.59,249.14
110.04,858.59
83.64,110.12
801.72,676.71
397.88,134.62
980.11,63.64
298.87,558.05
538.68,783.39
697.52,122.86
488.44,465.41
391.59,401.24
322.71,85.32
988.44,142.51
133.78,260.9
397.87,863.21
2.99,842.31
431.45,464.6
883.92,816.81
969.24,734.69
149.74,157.46
247.22,554.55
3.69,797.88
58.78,660.37
225.89,416.91
117.4,660.46
339.32,95.61
704.1,829.71
199.98,314.2
296.17,723.6
51.53,585.63
225.37,776.76
74.47,768.12
879.26,737.07
580.26,773.58
184.71,449.85
465.97,587.35
313.83,265.86
466.66,415.49
947.08,858.19
654.66,461.99
218.4,163.42
938.85,259.37
961.49,959.97
625.11,211.46
124.17,235.66
932.15,144.64
612.56,740.28
757.9,960.81
604.88,575.58
986.64,510.36
719.98,531.39
604.57,10.87
972.04,672.54
24.89,86.76
2.35,667.69
163.91,445.99
109.49,56.85
525.95,246.02
858.18,732.19
754.06,192.15
285.18,996.83
86.71,268.48
646.51,464.78
752.15,917.03
658.14,914.78
100.14,68.35
293.75,277.67
364.26,607.02
552.55,832.0
898.47,157.81
334.6,328.75
492.89,915.4
862.06,707.85
986.14,202.17
227.72,262.99
764.01,273.32
843.12,313.21
417.34,846.45
962.05,987.09
738.36,185.79
573.53,558.62
623.13,494.12
542.36,320.5
584.84,422.83
31.93,817.46
955.31,173.0
742.69,108.79
266.77,847.54
695.75,185.45
309.94,844.18
199.36,600.8
553.52,249.24
868.79,370.64
105.8,725.01
56.34,352.91
627.19,109.92
610.44,242.48
247.18,46.67
360.71,441.54
847.72,437.75
496.79,272.9
297.26,407.79
586.05,210.74
263.09,844.82
484.6,66.68
93.03,406.04
634.02,686.18
286.2,789.84
440.35,765.9
243.66,225.07
859.55,449.42
373.85,224.65
984.74,19.16
319.55,137.58
871.27,56.85
825.35,692.73
587.24,219.89
509.56,589.51
265.92,423.75
137.02,307.06
864.06,957.99
512.46,490.86
614.73,551.41
414.25,874.8
911.11,472.07
966.05,440.01
844.79,588.51
215.34,190.15
589.05,6.89
320.81,553.09
811.34,670.15
30.38,226.57
281.35,291.68
309.9,566.12
432.63,433.1
709.18,65.79
408.89,755.09
658.06,535.7
304.07,58.19
88.87,25.54
625.2,668.03
772.29,28.05
536.83,146.99
286.64,670.39
416.08,143.38
825.11,543.35
832.72,808.25
884.17,656.9
781.61,853.02
729.51,922.83
206.52,705.7
7.37,289.26
15.67,565.69
48.84,889.16
623.68,268.13
561.54,432.63
95.88,386.49
996.57,652.54
536.12,554.86
750.21,934.64
259.86,64.73
368.61,974.39
274.05,728.09
843.49,673.26
765.53,64.79
944.59,901.42
751.58,591.32
714.74,557.83
51.27,525.18
281.84,974.85
773.45,772.11
143.66,756.34
628.47,271.77
964.56,832.06
480.66,954.41
947.97,615.64
906.34,750.79
197.79,65.14
776.9,695.73
666.75,106.38
380.29,278.41
898.22,616.82
602.48,614.2
201.83,533.84
782.12,370.73
376.48,682.62
830.51,926.34
597.57,848.22
190.56,391.41
970.08,377.03
485.46,876.33
274.6,957.35
679.42,427.07
756.43,788.93
760.87,103.83
88.78,39.26
659.07,380.5
981.33,158.71
674.91,232.25
492.58,670.71
449.86,689.89
630.27,71.01
259.14,36.36
194.22,645.55
871.5,511.37
370.99,766.54
233.87,57.62
857.73,399.57
979.19,31.93
399.18,574.65
465.92,295.08
309.33,668.99
198.09,584.66
176.65,617.67
439.3,441.39
969.15,468.72
359.42,250.27
936.43,55.72
829.48,8.4
794.06,142.36
437.07,553.96
324.93,834.92
457.76,917.61
927.97,624.47
230.6,711.1
539.4,980.08
692.69,473.39
299.34,367.63
37.0,414.0
966.44,568.24
388.58,137.5
537.15,191.24
775.96,188.65
44.03,247.47
226.3,507.29
346.23,636.14
907.86,772.64
371.41,954.54
877.65,89.7
439.82,328.3
72.69,812.87
282.18,832.21
28.62,87.86
266.95,551.56
802.5,680.83
9.28,802.87
175.08,203.3
589.11,11.16
999.08,252.98
617.26,982.16
686.22,882.65
979.34,814.88
475.33,600.1
938.94,397.46
377.7,886.4
254.25,485.02
948.49,108.01
588.38,293.14
187.21,399.77
994.54,12.32
527.22,720.54
446.73,460.72
382.31,328.71
761.59,787.76
537.08,515.21
398.81,181.72
72.77,93.0
905.41,509.49
620.89,650.04
953.32,304.85
153.52,110.48
449.91,167.52
344.75,104.54
474.45,502.11
793.1,573.8
843.2,33.04
351.71,696.03
408.68,637.32
161.23,643.44
621.99,927.84
48.92,743.31
598.66,339.51
839.95,809.02
233.23,564.48
509.73,939.9
75.01,245.3
182.13,25.73
292.46,143.16
888.25,635.0
110.65,801.01
99.49,7.89
44.14,627.57
448.54,219.52
63.29,459.65
355.61,870.09
200.64,177.52
283.56,234.3
637.86,182.73
759.95,883.04
108.39,925.26
543.91,561.64
454.97,222.29
244.64,328.67
35.92,394.08
43.45,404.07
631.55,989.16
106.68,750.42
340.72,431.55
833.54,281.54
766.89,432.8
415.21,763.91
305.69,873.67
252.83,753.35
855.86,851.1
471.85,8.54
331.12,918.18
856.71,205.04
12.71,207.94
300.08,217.74
768.74,295.96
465.78,115.28
184.88,914.52
504.62,359.3
338.3,636.94
271.52,881.65
879.49,42.52
957.6,589.97
181.06,276.37
979.18,80.26
306.52,15.8
763.85,728.62
339.22,829.87
106.34,509.46
24.18,358.63
784.7,196.59
182.9,534.41
795.28,150.6
708.48,29.41
311.31,12.91
570.66,989.01
299.75,953.47
431.23,470.46
93.46,771.39
27.98,734.42
200.32,60.6
922.61,884.4
929.45,629.91
208.41,405.02
786.33,438.41
518.37,374.29
966.27,246.03
438.74,2.75
586.99,192.82
690.02,841.2
518.28,517.38
343.03,197.47
709.31,897.56
836.38,560.42
36.8,950.86
466.25,824.26
178.45,372.99
645.91,636.54
915.31,908.76
234.7,856.91
399.58,890.28
484.48,204.6
177.19,659.43
875.25,486.48
860.22,431.6
865.7,490.75
380.48,232.99
155.71,709.04
345.3,540.18
439.38,801.39
937.48,62.06
509.21,134.29
598.76,29.74
917.61,879.42
978.36,550.08
829.13,339.84
680.31,665.79
904.49,19.97
502.4,26.8
660.25,294.68
985.37,385.66
999.32,609.28
320.45,501.33
363.22,966.15
691.26,676.64
538.07,273.17
281.19,983.79
538.28,38.34
175.06,27.17
904.74,765.09
476.1,995.76
372.38,225.18
115.77,433.97
416.11,796.44
443.14,304.92
407.42,103.41
574.21,557.17
287.63,775.21
582.87,20.3
346.36,186.79
932.16,435.51
946.48,763.31
697.52,244.93
430.28,688.82
974.65,766.54
365.27,623.18
578.25,493.3
348.94,289.68
358.68,643.65
527.27,95.52
515.48,658.2
997.95,763.05
263.31,814.18
441.17,916.69
130.33,503.98
791.55,629.07
683.21,120.01
229.57,423.99
786.49,534.53
814.8,52.51
844.83,438.31
564.4,611.35
282.95,709.17
150.38,631.58
840.85,967.67
278.26,661.0
13.93,596.58
67.32,385.94
799.7,396.86
407.19,23.24
294.23,717.42
623.25,955.6
918.26,130.39
648.12,333.01
427.79,953.91
151.03,66.56
80.41,649.87
276.65,578.93
785.01,768.2
94.71,335.24
941.59,453.07
380.31,408.89
220.85,527.45
397.08,815.64
751.19,414.13
426.88,750.4
840.33,61.86
216.11,586.39
249.64,747.11
732.41,331.71
299.94,953.83
978.19,5.82
252.58,865.87
510.57,214.09
360.26,322.86
375.93,426.89
170.0,412.64
95.76,688.26
940.93,559.24
993.14,537.57
866.47,470.33
563.0,457.52
557.97,862.52
431.93,917.45
945.91,186.13
290.83,804.79
112.65,856.87
648.55,824.14
410.73,379.29
138.52,642.09
509.03,735.97
792.32,859.75
554.89,552.35
905.35,711.15
675.68,643.55
170.65,319.28
386.7,746.61
112.91,729.32
229.56,163.15
887.57,262.07
877.93,771.95
929.4,518.82
908.36,975.49
29.88,365.52
347.88,603.92
869.64,804.53
623.97,25.36
526.67,847.62
571.38,991.67
444.92,520.17
16.06,297.94
681.39,194.41
282.48,91.54
455.91,468.84
128.14,392.11
783.63,487.57
361.28,180.07
434.29,124.21
829.09,952.65
389.63,450.97
680.37,976.35
452.75,814.65
697.0,663.56
38.47,63.77
211.87,334.08
369.59,152.27
736.29,948.36
645.86,908.15
794.59,903.58
982.73,484.27
167.56,519.12
281.9,344.34
535.66,596.15
889.38,101.47
406.17,833.0
291.64,416.03
529.57,29.61
767.11,709.07
296.95,401.25
145.13,923.37
770.96,581.68
331.65,949.68
183.57,280.14
72.25,949.38
460.94,907.16
335.26,626.72
638.08,328.2
65.61,344.9
452.86,67.33
634.62,384.68
147.32,382.95
35.38,325.3
541.03,574.36
390.81,419.91
379.98,573.59
869.93,65.28
411.0,380.01
407.96,977.22
162.39,496.71
352.39,586.11
181.59,119.69
405.61,95.57
235.81,402.88
861.97,14.9
477.07,203.63
166.64,396.43
406.02,377.25
869.06,330.07
871.99,644.23
146.4,489.9
390.88,421.93
543.36,93.91
850.4,439.15
951.25,266.1
341.95,273.53
433.8,836.77
420.44,684.55
607.36,949.13
196.85,708.05
926.99,375.69
823.14,245.31
36.73,507.8
177.38,290.18
940.5,649.96
502.51,974.02
104.26,520.64
849.66,516.92
127.33,520.87
95.41,293.05
530.86,728.41
702.43,144.17
298.18,983.63
166.02,325.22
919.18,567.21
639.34,950.83
336.99,870.99
489.43,580.08
727.98,3.3
799.09,135.22
758.01,257.78
695.41,364.37
136.02,76.69
989.85,917.24
667.48,185.61
135.57,760.74
865.69,58.48
64.47,822.24
787.32,175.28
659.06,171.63
791.03,728.81
243.3,116.29
780.67,59.26
494.24,429.86
350.52,109.85
117.0,513.51
276.0,335.8
841.94,484.53
342.59,34.34
431.59,688.42
353.56,568.09
468.23,71.23
929.99,887.97
231.61,563.24
679.55,169.91
492.55,61.06
713.32,711.58
878.33,191.62
264.24,635.83
321.72,617.32
564.98,497.77
502.14,32.18
499.08,888.44
151.15,732.07
184.47,857.03
352.69,1.28
516.3,569.4
63.91,277.86
955.74,544.52
588.01,814.79
6.95,568.9
428.65,741.5
275.56,133.53
558.7,806.3
887.0,711.35
369.04,230.86
967.21,891.56
676.12,286.7
8.17,545.61
266.37,670.43
60.17,31.01
123.13,783.75
214.79,623.56
326.95,775.59
874.51,498.95
566.03,299.14
190.66,342.58
248.22,951.69
778.24,95.57
882.76,57.55
155.4,529.97
294.92,750.58
362.75,546.59
706.35,622.16
604.86,574.69
423.4,516.82
696.35,679.96
191.34,855.03
208.15,351.9
877.36,352.97
66.27,309.84
615.56,913.27
604.25,557.72
960.5,706.45
503.48,926.74
565.0,745.32
331.51,386.28
617.03,569.12
789.19,819.0
505.8,913.02
87.59,6.15
337.79,156.66
734.69,252.99
555.02,233.08
192.15,762.17
923.69,541.03
742.04,382.53
142.89,283.35
420.52,874.72
961.56,668.95
685.76,193.45
3.45,396.59
142.36,454.21
893.17,568.78
867.85,160.81
600.21,383.57
268.83,45.92
31.45,216.37
710.78,552.25
149.53,680.04
658.57,188.85
158.17,293.77
457.49,726.19
491.72,720.0
369.32,55.06
618.26,47.21
396.45,919.97
985.49,748.71
680.81,5.26
796.43,326.67
691.12,597.17
912.27,224.38
699.07,638.46
204.73,262.2
853.66,517.64
307.52,604.42
100.91,778.03
892.27,951.58
91.22,520.11
785.36,314.78
823.47,651.42
779.42,721.03
615.03,634.37
562.75,409.69
520.32,975.58
910.11,133.93
60.83,824.78
19.19,452.36
545.4,595.53
535.99,822.36
895.99,249.89
897.47,128.22
760.68,974.09
885.82,882.55
914.89,588.44
338.0,60.38
747.97,73.76
162.44,666.18
800.41,36.83
195.2,157.68
803.23,387.48
517.33,99.88
730.58,410.56
870.35,611.37
215.39,172.87
757.14,732.77
